"entity_id","domain","state","friendly_name","device_class","unit_of_measurement"
"sensor.front_door_battery_4","sensor","72","Front Door Battery","battery","%"
"sensor.show8_browser_mod_browser_id","sensor","unavailable","Browser ID","",""
"sensor.show8_browser_mod_browser_path","sensor","unavailable","Browser path","",""
"sensor.show8_browser_mod_browser_visibility","sensor","unavailable","Browser visibility","",""
"sensor.show8_browser_mod_browser_useragent","sensor","unavailable","Browser userAgent","",""
"sensor.show8_browser_mod_browser_user","sensor","unavailable","Browser user","",""
"binary_sensor.show8_browser_mod_browser_fullykiosk","binary_sensor","unavailable","Browser FullyKiosk","",""
"sensor.show8_browser_mod_browser_width","sensor","unavailable","Browser width","","px"
"sensor.show8_browser_mod_browser_height","sensor","unavailable","Browser height","","px"
"binary_sensor.show8_browser_mod_browser_dark_mode","binary_sensor","unavailable","Browser dark mode","",""
"binary_sensor.show8_browser_mod","binary_sensor","unavailable","","motion",""
"light.show8_browser_mod_screen","light","unavailable","Screen","",""
"media_player.show8_browser_mod","media_player","unavailable","","",""
"sensor.show8_browser_mod_panel","sensor","unavailable","Panel","",""
"camera.show8_browser_mod","camera","unavailable","","",""
"assist_satellite.jeffery_satellite_assist_satellite","assist_satellite","unavailable","Assist satellite","",""
"script.pan_cam_left","script","unavailable","Pan Cam Left","",""
"script.pan_cam_right","script","unavailable","Pan Cam Right","",""
"script.pan_cam_up","script","unavailable","Pan Cam Up","",""
"script.pan_cam_down","script","unavailable","Pan Cam Down","",""
"sensor.11inchtabletbrowsermod_browser_id","sensor","unavailable","Browser ID","",""
"sensor.11inchtabletbrowsermod_browser_path","sensor","unavailable","Browser path","",""
"sensor.11inchtabletbrowsermod_browser_visibility","sensor","unavailable","Browser visibility","",""
"sensor.11inchtabletbrowsermod_browser_useragent","sensor","unavailable","Browser userAgent","",""
"sensor.11inchtabletbrowsermod_browser_user","sensor","unavailable","Browser user","",""
"binary_sensor.11inchtabletbrowsermod_browser_fullykiosk","binary_sensor","unavailable","Browser FullyKiosk","",""
"sensor.11inchtabletbrowsermod_browser_width","sensor","unavailable","Browser width","","px"
"sensor.11inchtabletbrowsermod_browser_height","sensor","unavailable","Browser height","","px"
"binary_sensor.11inchtabletbrowsermod_browser_dark_mode","binary_sensor","unavailable","Browser dark mode","",""
"binary_sensor.11inchtabletbrowsermod","binary_sensor","unavailable","","motion",""
"light.11inchtabletbrowsermod_screen","light","unavailable","Screen","",""
"media_player.11inchtabletbrowsermod","media_player","unavailable","","",""
"sensor.11inchtabletbrowsermod_panel","sensor","unavailable","Panel","",""
"camera.11inchtabletbrowsermod","camera","unavailable","","",""
"sensor.11inchtabletbrowsermod_browser_battery","sensor","unavailable","Browser battery","battery","%"
"binary_sensor.11inchtabletbrowsermod_browser_charging","binary_sensor","unavailable","Browser charging","",""
"sensor.serverbrowsermod_browser_id","sensor","unavailable","Browser ID","",""
"sensor.serverbrowsermod_browser_path","sensor","unavailable","Browser path","",""
"sensor.serverbrowsermod_browser_visibility","sensor","unavailable","Browser visibility","",""
"sensor.serverbrowsermod_browser_useragent","sensor","unavailable","Browser userAgent","",""
"sensor.serverbrowsermod_browser_user","sensor","unavailable","Browser user","",""
"binary_sensor.serverbrowsermod_browser_fullykiosk","binary_sensor","unavailable","Browser FullyKiosk","",""
"sensor.serverbrowsermod_browser_width","sensor","unavailable","Browser width","","px"
"sensor.serverbrowsermod_browser_height","sensor","unavailable","Browser height","","px"
"binary_sensor.serverbrowsermod_browser_dark_mode","binary_sensor","unavailable","Browser dark mode","",""
"binary_sensor.serverbrowsermod","binary_sensor","unavailable","","motion",""
"light.serverbrowsermod_screen","light","unavailable","Screen","",""
"media_player.serverbrowsermod","media_player","unavailable","","",""
"sensor.serverbrowsermod_panel","sensor","unavailable","Panel","",""
"camera.serverbrowsermod","camera","unavailable","","",""
"binary_sensor.kitchentablet_kiosk_mode","binary_sensor","unavailable","KitchenTablet  Kiosk mode","",""
"binary_sensor.kitchentablet_plugged_in","binary_sensor","unavailable","KitchenTablet  Plugged in","plug",""
"binary_sensor.kitchentablet_device_admin","binary_sensor","unavailable","KitchenTablet  Device admin","",""
"button.kitchentablet_restart_browser","button","unavailable","KitchenTablet  Restart browser","restart",""
"button.kitchentablet_restart_device","button","unavailable","KitchenTablet  Restart device","restart",""
"button.kitchentablet_bring_to_foreground","button","unavailable","KitchenTablet  Bring to foreground","",""
"button.kitchentablet_send_to_background","button","unavailable","KitchenTablet  Send to background","",""
"button.kitchentablet_load_start_url","button","unavailable","KitchenTablet  Load start URL","",""
"button.kitchentablet_clear_browser_cache","button","unavailable","KitchenTablet  Clear browser cache","",""
"camera.kitchentablet","camera","unavailable","KitchenTablet ","",""
"image.kitchentablet_screenshot","image","unavailable","KitchenTablet  Screenshot","",""
"media_player.kitchentablet","media_player","unavailable","KitchenTablet ","",""
"notify.kitchentablet_overlay_message","notify","unavailable","KitchenTablet  Overlay message","",""
"notify.kitchentablet_text_to_speech","notify","unavailable","KitchenTablet  Text to speech","",""
"number.kitchentablet_screensaver_timer","number","unavailable","KitchenTablet  Screensaver timer","","s"
"number.kitchentablet_screensaver_brightness","number","unavailable","KitchenTablet  Screensaver brightness","",""
"number.kitchentablet_screen_off_timer","number","unavailable","KitchenTablet  Screen off timer","","s"
"number.kitchentablet_screen_brightness","number","unavailable","KitchenTablet  Screen brightness","",""
"sensor.kitchentablet_battery","sensor","unavailable","KitchenTablet  Battery","battery","%"
"sensor.kitchentablet_current_page","sensor","unavailable","KitchenTablet  Current page","",""
"sensor.kitchentablet_screen_orientation","sensor","unavailable","KitchenTablet  Screen orientation","",""
"sensor.kitchentablet_foreground_app","sensor","unavailable","Foreground app","",""
"sensor.kitchentablet_internal_storage_free_space","sensor","unavailable","KitchenTablet  Internal storage free space","data_size","MB"
"sensor.kitchentablet_internal_storage_total_space","sensor","unavailable","KitchenTablet  Internal storage total space","data_size","MB"
"sensor.kitchentablet_free_memory","sensor","unavailable","KitchenTablet  Free memory","data_size","MB"
"sensor.kitchentablet_total_memory","sensor","unavailable","KitchenTablet  Total memory","data_size","MB"
"switch.kitchentablet_screensaver","switch","unavailable","KitchenTablet  Screensaver","",""
"switch.kitchentablet_maintenance_mode","switch","unavailable","KitchenTablet  Maintenance mode","",""
"switch.kitchentablet_kiosk_lock","switch","unavailable","KitchenTablet  Kiosk lock","",""
"switch.kitchentablet_motion_detection","switch","unavailable","KitchenTablet  Motion detection","",""
"switch.kitchentablet_screen","switch","unavailable","KitchenTablet  Screen","",""
"script.paul_calendar_toggle","script","unavailable","Skylight: Toggle Paul Calendar","",""
"script.tuella_calendar_toggle","script","unavailable","Skylight: Toggle Tuella Calendar","",""
"script.mauriece_calendar_toggle","script","unavailable","Skylight: Toggle Mauriece Calendar","",""
"script.family_calendar_toggle","script","unavailable","Skylight: Toggle Family Calendar","",""
"script.skylight_add_calendar_event","script","unavailable","Skylight: Add Calendar Event","",""
"input_text.paul_calendar_filter","input_text","unavailable","Paul Calendar Filter","",""
"input_text.tuella_calendar_filter","input_text","unavailable","Tuella Calendar Filter","",""
"input_text.mauriece_calendar_filter","input_text","unavailable","Mauriece Calendar Filter","",""
"input_text.family_calendar_filter","input_text","unavailable","Family Calendar Filter","",""
"input_datetime.skylight_event_start","input_datetime","unavailable","Skylight Event Start","",""
"input_datetime.skylight_event_end","input_datetime","unavailable","Skylight Event End","",""
"input_datetime.skylight_day_event_start","input_datetime","unavailable","Skylight Day Event Start","",""
"input_datetime.skylight_day_event_end","input_datetime","unavailable","Skylight Day Event End","",""
"input_select.skylight_calendar_view","input_select","unavailable","Skylight Calendar View","",""
"input_select.skylight_calendar_select","input_select","unavailable","Skylight Calendar Select","",""
"input_text.skylight_event_title","input_text","unavailable","Skylight Event Title","",""
"input_text.skylight_event_description","input_text","unavailable","Skylight Event Description","",""
"input_boolean.skylight_all_day_event","input_boolean","unavailable","Skylight All Day Event","",""
